											Enter value for : ATTRIBUTE15	
	UC3000060001	Purchased item	原材料;電控外購件;控制類;控制器;CNC控制系統;型號:CSK04;品牌:亦研牌	0		EA	PYU		何艷玲,	0		
	UC3000060002	Purchased item	原材料;電控外購件;控制類;控制器;CNC控制系統;型號:DJ8849V1-A01;分體式點膠控制器（三軸，支持脚本）;品牌:眾為興	0		EA	PYU		宋佳驥,jiaji.song	5		
	UC3000060003	Purchased item	原材料;電控外購件;控制類;控制器;CNC控制系統;型號:M5800D3A2S1V2M5簡體含附件包;品牌:研華	0		EA	PYU		何艷玲,	0		
	UC3000060004	Purchased item	原材料;電控外購件;控制類;控制器;CNC控制系統;型號:SIOA1760RV1.1;品牌:研華	0		EA	PYU		何艷玲,	0		
	UC3000060005	Purchased item	原材料;電控外購件;控制類;控制器;CNC控制系統;型號:DJ8849V2-A01;分體式點膠控制器（四軸，支持脚本）;品牌:眾為興	0		EA	PYU		孫明,	0		
	UC3000060006	Purchased item	原材料;電控外購件;控制類;控制器;CNC控制系統;型號:DJ1600V2-A01;品牌:分體式點膠控制器（六軸，支持脚本）	0		EA	PYU		孫明,	0		
	UC3000060007	Purchased item	原材料;電控外購件;控制類;控制器;CNC控制系統;型號:DJ1600V4-A01;分體式點膠控制器（五軸聯動點膠，支援腳本）;品牌:眾為興	0		EA	PYU		門敖,yugongzi.men	0		
	UC3000060008	Purchased item	原材料;電控外購件;控制類;控制器;CNC控制系統;型號:DJ1600V1-A01;分體式點膠控制器（五軸點膠，三軸聯動，支援腳本）;品牌:眾為興	0		EA	PYU		賀龍,longlong.he	0		
	UC3007000001	Purchased item	原材料;電控外購件;控制類;力覺系統;型號:DFC311-F;品牌:大儒	0		EA	PYU		余翊正,justin.yu	0		
	UC3007000002	Purchased item	原材料;電控外購件;控制類;力覺系統;型號:大儒力覺控制維修單;品牌:無	0		EA	PYU		張祥,	0		
	UC3010000001	Purchased item	原材料;電控外購件;動力元件;步進電機;YK385EC156A1;3A;85;研控	0		EA	PYU		孫明,	0		
	UC3010000002	Purchased item	原材料;電控外購件;執行元件;步進電機;IHSS60-RC-36-30-31(一體化CANopen匯流排485通訊閉環步進伺服電機驅動器套裝);4A;60MM;杰美康	0		EA	PYU		胡龍飛,	0		
	UC3010000003	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:2S86Q-4580;電流:6A;法蘭大小:86;品牌:步科	0		EA	PYU		何艷玲,	2		
	UC3010000004	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:2S57Q-25B2(增加3*15鍵槽，附圖);電流:串联2.9A,并联6A;法蘭大小:57;品牌:步科	0		EA	PYU		汪永恒,	0		
	UC3010000005	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:3S57Q-04056;電流:相電流5.6A;法蘭大小:57;品牌:步科	0		EA	PYU		孟蘇龍,	0		
	UC3010000006	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:3S57Q-04079;電流:相電流5.8A;法蘭大小:57;品牌:步科	0		EA	PYU		孟蘇龍,	0		
	UC3010000007	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:2S57Q-1376;電流:串聯1.96A，并聯3.92A;法蘭大小:57;品牌:步科	0		EA	PYU		汪永恒,	0		
	UC3010000008	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:868YG250-113（含刹車）;電流:4A;法蘭大小:86;品牌:時代超群	0		EA	PYU		胡龍飛,	14		
	UC3010000009	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:86ECP175ALCH-TK0;電流:6.8A;法蘭大小:86;品牌:時代超群	0		EA	PYU		宋佳驥,jiaji.song	0		
	UC3010000010	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:2S57Q-2280;電流:串聯2.8A，并聯5.6A;法蘭大小:57;品牌:步科	0		EA	PYU		任青閣,	0		
	UC3010000011	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:Y07-43D1-4002-ZK52;電流:1.3A;法蘭大小:42;品牌:凱福科技	0		EA	PYU		孫明,	0		
	UC3010000012	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:57HS22-A;電流:5A;法蘭大小:57;品牌:雷賽智能	0		EA	PYU		孫明,	0		
	UC3010000013	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:42HSM60-G0824-016;電流:2.5A;法蘭大小:42;品牌:銳特	0		EA	PYU		任青閣,	0		
	UC3010000014	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:57CM26-4A;電流:4A;法蘭大小:38.1mm;品牌:雷賽	0		EA	PYU		彭開宏,cox.peng	0		
	UC3010000015	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:57CME26;附帶3M編碼器線;電流:額定電流5A;法蘭大小:機座57mm;機身104mm;品牌:雷塞	0		EA	PYU		汪永恒,	0		
	UC3010000016	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:57CME26;附帶5M編碼器線;電流:額定電流5A;法蘭大小:機座57mm;機身104mm;品牌:雷賽	0		EA	PYU		李渤森,	0		
	UC3010000017	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:57N255-T1002-3004-L333;電流:3A;法蘭大小:57;品牌:無	0		EA	PYU		吳冀遠,circle.wu	0		
	UC3010000018	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:57CM23-FS;電流:5A;法蘭大小:57*57mm;品牌:雷賽	0		EA	PYU		彭開宏,cox.peng	0		
	UC3010000019	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:42HO248-2504E-013（帶五米出線中空電機）;電流:2.5A;法蘭大小:42mm;品牌:無	0		EA	PYU		汪永恒,	7		
	UC3010000020	Purchased item	原材料;電控外購件;執行元件;步進電機;型號:20-HS-2-28-05-04-A;電流:0.5;法蘭大小:20;品牌:無	0		EA	PYU		李科雄,	0		
